ID,class
5797,0
5798,2
5799,5
5800,1
5801,9
5802,7
5803,2
5804,9
5805,0
5806,2
5807,5
5808,8
5809,1
5810,8
5811,8
5812,9
5813,7
5814,5
5815,2
5816,6
5817,4
5818,5
5819,3
5820,4
5821,3
5822,8
5823,5
5824,4
5825,6
5826,9
5827,3
5828,9
5829,5
5830,6
5831,8
5832,9
5833,6
5834,6
5835,7
5836,0
5837,1
5838,3
5839,2
5840,2
5841,8
5842,7
5843,1
5844,9
5845,7
5846,1
5847,5
5848,7
5849,6
5850,0
5851,1
5852,7
5853,5
5854,2
5855,6
5856,2
5857,8
5858,7
5859,3
5860,1
5861,8
5862,4
5863,5
5864,8
5865,8
5866,8
5867,6
5868,3
5869,7
5870,0
5871,6
5872,5
5873,9
5874,7
5875,7
5876,6
5877,2
5878,9
5879,2
5880,8
5881,4
5882,6
5883,6
5884,4
5885,9
5886,1
5887,6
5888,1
5889,7
5890,2
5891,1
5892,2
5893,5
5894,7
5895,5
5896,2
5897,1
5898,2
5899,3
5900,4
5901,2
5902,6
5903,0
5904,3
5905,8
5906,2
5907,6
5908,9
5909,7
5910,5
5911,7
5912,7
5913,6
5914,4
5915,7
5916,6
5917,1
5918,6
5919,4
5920,2
5921,2
5922,6
5923,8
5924,7
5925,1
5926,3
5927,4
5928,8
5929,2
5930,3
5931,1
5932,9
5933,5
5934,9
5935,7
5936,3
5937,1
5938,8
5939,2
5940,1
5941,2
5942,5
5943,4
5944,1
5945,4
5946,1
5947,2
5948,5
5949,8
5950,7
5951,5
5952,4
5953,0
5954,0
5955,5
5956,3
5957,7
5958,3
5959,5
5960,5
5961,6
5962,3
5963,1
5964,6
5965,1
5966,0
5967,4
5968,6
5969,2
5970,7
5971,4
5972,9
5973,6
5974,5
5975,4
5976,7
5977,0
5978,4
5979,8
5980,4
5981,8
5982,7
5983,6
5984,2
5985,3
5986,4
5987,3
5988,2
5989,0
5990,2
5991,5
5992,3
5993,0
5994,0
5995,0
5996,6
5997,8
5998,3
5999,5
6000,7
6001,1
6002,1
6003,6
6004,6
6005,6
6006,1
6007,6
6008,2
6009,4
6010,7
6011,9
6012,4
6013,0
6014,1
6015,6
6016,2
6017,9
6018,7
6019,7
6020,0
6021,9
6022,2
6023,2
6024,1
6025,8
6026,9
6027,5
6028,8
6029,5
6030,3
6031,9
6032,3
6033,6
6034,5
6035,2
6036,5
6037,2
6038,8
6039,8
6040,2
6041,2
6042,5
6043,4
6044,9
6045,6
6046,9
6047,5
6048,5
6049,9
6050,5
6051,6
6052,1
6053,1
6054,6
6055,9
6056,6
6057,3
6058,5
6059,0
6060,5
6061,0
6062,3
6063,5
6064,6
6065,6
6066,2
6067,5
6068,1
6069,2
6070,4
6071,8
6072,9
6073,5
6074,0
6075,4
6076,4
6077,6
6078,0
6079,3
6080,2
6081,0
6082,8
6083,5
6084,6
6085,2
6086,8
6087,0
6088,7
6089,3
6090,3
6091,3
6092,5
6093,5
6094,8
6095,6
6096,9
6097,3
6098,5
6099,1
6100,6
6101,4
6102,1
6103,1
6104,6
6105,8
6106,2
6107,8
6108,5
6109,9
6110,2
6111,2
6112,4
6113,5
6114,5
6115,1
6116,4
6117,0
6118,7
6119,3
6120,5
6121,6
6122,2
6123,0
6124,9
6125,7
6126,7
6127,4
6128,7
6129,5
6130,3
6131,9
6132,4
6133,2
6134,2
6135,8
6136,7
6137,1
6138,2
6139,6
6140,6
6141,6
6142,0
6143,5
6144,2
6145,2
6146,6
6147,3
6148,8
6149,3
6150,9
6151,2
6152,3
6153,7
6154,2
6155,9
6156,4
6157,2
6158,5
6159,8
6160,6
6161,3
6162,0
6163,7
6164,0
6165,5
6166,1
6167,2
6168,2
6169,0
6170,8
6171,7
6172,5
6173,5
6174,1
6175,1
6176,6
6177,8
6178,7
6179,2
6180,6
6181,8
6182,7
6183,7
6184,2
6185,8
6186,5
6187,9
6188,6
6189,8
6190,1
6191,6
6192,0
6193,8
6194,1
6195,1
6196,0
6197,2
6198,1
6199,4
6200,5
6201,5
6202,8
6203,5
6204,8
6205,1
6206,6
6207,7
6208,3
6209,4
6210,9
6211,1
6212,9
6213,2
6214,7
6215,7
6216,0
6217,8
6218,0
6219,6
6220,2
6221,3
6222,4
6223,2
6224,9
6225,4
6226,2
6227,5
6228,0
6229,6
6230,5
6231,1
6232,5
6233,3
6234,5
6235,0
6236,7
6237,7
6238,6
6239,7
6240,4
6241,2
6242,8
6243,0
6244,0
6245,2
6246,0
6247,7
6248,3
6249,4
6250,6
6251,4
6252,5
6253,8
6254,3
6255,6
6256,6
6257,1
6258,2
6259,9
6260,8
6261,7
6262,3
6263,8
6264,2
6265,7
6266,5
6267,5
6268,1
6269,7
6270,1
6271,3
6272,9
6273,7
6274,9
6275,3
6276,8
6277,1
6278,9
6279,9
6280,0
6281,5
6282,6
6283,7
6284,6
6285,3
6286,5
6287,2
6288,6
6289,8
6290,5
6291,1
6292,8
6293,6
6294,0
6295,5
6296,5
6297,9
6298,3
6299,6
6300,2
6301,3
6302,9
6303,0
6304,1
6305,7
6306,9
6307,4
6308,2
6309,5
6310,2
6311,0
6312,8
6313,2
6314,1
6315,4
6316,4
6317,8
6318,0
6319,2
6320,8
6321,9
6322,9
6323,8
6324,2
6325,8
6326,9
6327,4
6328,1
6329,8
6330,9
6331,5
6332,8
6333,1
6334,1
6335,1
6336,1
6337,8
6338,9
6339,0
6340,2
6341,5
6342,6
6343,6
6344,8
6345,9
6346,9
6347,4
6348,0
6349,9
6350,1
6351,7
6352,0
6353,2
6354,8
6355,4
6356,2
6357,2
6358,3
6359,3
6360,5
6361,2
6362,6
6363,7
6364,1
6365,5
6366,8
6367,5
6368,1
6369,9
6370,8
6371,9
6372,9
6373,7
6374,1
6375,5
6376,9
6377,5
6378,6
6379,7
6380,5
6381,0
6382,0
6383,2
6384,5
6385,1
6386,1
6387,3
6388,1
6389,0
6390,9
6391,4
6392,5
6393,2
6394,0
6395,6
6396,1
6397,6
6398,6
6399,3
6400,2
6401,5
6402,0
6403,6
6404,1
6405,6
6406,2
6407,9
6408,4
6409,5
6410,5
6411,7
6412,0
6413,2
6414,6
6415,4
6416,4
6417,5
6418,4
6419,7
6420,6
6421,6
6422,3
6423,2
6424,2
6425,2
6426,9
6427,7
6428,8
6429,2
6430,5
6431,6
6432,1
6433,2
6434,0
6435,1
6436,1
6437,3
6438,2
6439,8
6440,0
6441,6
6442,5
6443,9
6444,0
6445,2
6446,0
6447,2
6448,1
6449,4
6450,4
6451,9
6452,5
6453,5
6454,2
6455,5
6456,5
6457,8
6458,2
6459,5
6460,2
6461,2
6462,9
6463,9
6464,7
6465,6
6466,9
6467,1
6468,9
6469,8
6470,0
6471,1
6472,6
6473,8
6474,7
6475,6
6476,1
6477,6
6478,6
6479,0
6480,1
6481,5
6482,1
6483,5
6484,8
6485,4
6486,8
6487,9
6488,0
6489,9
6490,7
6491,5
6492,1
6493,5
6494,6
6495,3
6496,8
6497,4
6498,5
6499,6
6500,0
6501,6
6502,9
6503,0
6504,0
6505,6
6506,5
6507,9
6508,7
6509,7
6510,0
6511,1
6512,6
6513,3
6514,5
6515,2
6516,7
6517,9
6518,0
6519,9
6520,5
6521,5
6522,5
6523,7
6524,0
6525,6
6526,1
6527,2
6528,1
6529,8
6530,8
6531,5
6532,2
6533,1
6534,5
6535,7
6536,5
6537,5
6538,1
6539,5
6540,9
6541,7
6542,9
6543,7
6544,6
6545,2
6546,8
6547,5
6548,9
6549,9
6550,7
6551,2
6552,2
6553,6
6554,5
6555,0
6556,0
6557,5
6558,6
6559,2
6560,2
6561,5
6562,5
6563,5
6564,4
6565,1
6566,6
6567,6
6568,9
6569,9
6570,9
6571,8
6572,9
6573,3
6574,8
6575,1
6576,8
6577,2
6578,8
6579,5
6580,4
6581,2
6582,7
6583,7
6584,9
6585,4
6586,1
6587,5
6588,7
6589,3
6590,2
6591,1
6592,1
6593,6
6594,2
6595,1
6596,7
6597,9
6598,8
6599,3
6600,6
6601,0
6602,5
6603,7
6604,5
6605,5
6606,7
6607,6
6608,8
6609,0
6610,9
6611,6
6612,4
6613,6
6614,3
6615,3
6616,1
6617,7
6618,9
6619,5
6620,1
6621,1
6622,9
6623,7
6624,2
6625,3
6626,6
6627,2
6628,5
6629,4
6630,6
6631,4
6632,2
6633,8
6634,6
6635,7
6636,8
6637,9
6638,0
6639,4
6640,6
6641,7
6642,5
6643,6
6644,4
6645,9
6646,9
6647,2
6648,1
6649,9
6650,8
6651,6
6652,3
6653,2
6654,6
6655,5
6656,2
6657,6
6658,7
6659,5
6660,2
6661,1
6662,5
6663,3
6664,9
6665,1
6666,2
6667,3
6668,6
6669,6
6670,6
6671,4
6672,6
6673,1
6674,4
6675,2
6676,5
6677,2
6678,7
6679,3
6680,8
6681,9
6682,6
6683,7
6684,0
6685,1
6686,1
6687,7
6688,9
6689,6
6690,0
6691,5
6692,2
6693,5
6694,5
6695,6
6696,9
6697,2
6698,7
6699,2
6700,7
6701,2
6702,9
6703,4
6704,8
6705,5
6706,8
6707,5
6708,7
6709,3
6710,6
6711,6
6712,9
6713,3
6714,3
6715,9
6716,7
6717,9
6718,8
6719,2
6720,1
6721,3
6722,5
6723,8
6724,8
6725,6
6726,9
6727,5
6728,9
6729,0
6730,6
6731,6
6732,6
6733,2
6734,7
6735,6
6736,4
6737,7
6738,1
6739,5
6740,5
6741,6
6742,2
6743,6
6744,8
6745,8
6746,4
6747,1
6748,1
6749,4
6750,5
6751,0
6752,3
6753,0
6754,1
6755,4
6756,2
6757,9
6758,5
6759,8
6760,0
6761,9
6762,8
6763,6
6764,8
6765,5
6766,7
6767,6
6768,7
6769,4
6770,6
6771,0
6772,9
6773,1
6774,5
6775,2
6776,6
6777,5
6778,3
6779,3
6780,3
6781,3
6782,1
6783,0
6784,6
6785,3
6786,6
6787,4
6788,2
6789,2
6790,9
6791,4
6792,1
6793,6
6794,1
6795,4
6796,6
6797,7
6798,9
6799,9
6800,6
6801,9
6802,3
6803,1
6804,6
6805,0
6806,6
6807,7
6808,8
6809,8
6810,1
6811,6
6812,6
6813,4
6814,7
6815,1
6816,3
6817,5
6818,8
6819,9
6820,6
6821,9
6822,9
6823,1
6824,5
6825,4
6826,8
6827,2
6828,2
6829,8
6830,9
6831,2
6832,9
6833,5
6834,7
6835,0
6836,2
6837,3
6838,2
6839,3
6840,7
6841,7
6842,1
6843,6
6844,7
6845,6
6846,5
6847,6
6848,4
6849,0
6850,4
6851,5
6852,5
6853,5
6854,6
6855,6
6856,0
6857,7
6858,2
6859,8
6860,7
6861,9
6862,4
6863,2
6864,6
6865,2
6866,7
6867,6
6868,5
6869,6
6870,1
6871,6
6872,6
6873,0
6874,5
6875,0
6876,3
6877,7
6878,9
6879,1
6880,6
6881,6
6882,9
6883,9
6884,2
6885,8
6886,0
6887,9
6888,8
6889,3
6890,6
6891,2
6892,8
6893,6
6894,8
6895,5
6896,5
6897,1
6898,7
6899,8
6900,3
6901,7
6902,6
6903,5
6904,9
6905,4
6906,0
6907,8
6908,4
6909,4
6910,5
6911,6
6912,5
6913,1
6914,2
6915,9
6916,1
6917,6
6918,4
6919,8
6920,5
6921,3
6922,2
6923,2
6924,3
6925,4
6926,4
6927,5
6928,7
6929,6
6930,7
6931,8
6932,7
6933,4
6934,6
6935,5
6936,3
6937,0
6938,0
6939,0
6940,7
6941,8
6942,5
6943,2
6944,0
6945,7
6946,1
6947,8
6948,5
6949,6
6950,4
6951,8
6952,3
6953,6
6954,3
6955,0
6956,2
6957,5
6958,4
6959,7
6960,4
6961,1
6962,0
6963,1
6964,8
6965,0
6966,3
6967,6
6968,7
6969,7
6970,7
6971,7
6972,6
6973,8
6974,7
6975,5
6976,2
6977,8
6978,2
6979,9
6980,9
6981,9
6982,7
6983,5
6984,0
6985,5
6986,5
6987,8
6988,0
6989,7
6990,0
6991,1
6992,9
6993,9
6994,2
6995,6
6996,7
6997,0
6998,3
6999,0
7000,3
7001,5
7002,2
7003,7
7004,6
7005,4
7006,4
7007,2
7008,7
7009,5
7010,4
7011,1
7012,8
7013,1
7014,6
7015,5
7016,7
7017,2
7018,8
7019,2
7020,8
7021,9
7022,8
7023,1
7024,8
7025,0
7026,7
7027,6
7028,2
7029,5
7030,2
7031,2
7032,2
7033,5
7034,6
7035,9
7036,6
7037,7
7038,2
7039,9
7040,5
7041,0
7042,3
7043,4
7044,5
7045,4
7046,4
7047,1
7048,9
7049,6
7050,1
7051,1
7052,8
7053,7
7054,7
7055,8
7056,4
7057,8
7058,5
7059,0
7060,2
7061,3
7062,4
7063,0
7064,0
7065,9
7066,2
7067,9
7068,2
7069,2
7070,4
7071,8
7072,1
7073,6
7074,9
7075,5
7076,1
7077,7
7078,1
7079,5
7080,9
7081,3
7082,6
7083,5
7084,9
7085,8
7086,7
7087,5
7088,1
7089,6
7090,7
7091,4
7092,3
7093,4
7094,5
7095,5
7096,0
7097,0
7098,8
7099,0
7100,6
7101,6
7102,2
7103,4
7104,1
7105,8
7106,0
7107,5
7108,0
7109,3
7110,8
7111,5
7112,0
7113,6
7114,4
7115,9
7116,2
7117,5
7118,1
7119,8
7120,5
7121,6
7122,6
7123,1
7124,5
7125,2
7126,4
7127,6
7128,2
7129,8
7130,1
7131,2
7132,0
7133,7
7134,9
7135,8
7136,6
7137,0
7138,3
7139,2
7140,8
7141,4
7142,9
7143,0
7144,6
7145,8
7146,7
7147,5
7148,3
7149,8
7150,8
7151,3
7152,1
7153,0
7154,3
7155,4
7156,7
7157,2
7158,1
7159,4
7160,7
7161,6
7162,0
7163,0
7164,1
7165,6
7166,9
7167,3
7168,1
7169,1
7170,5
7171,5
7172,1
7173,0
7174,6
7175,9
7176,8
7177,0
7178,1
7179,5
7180,2
7181,4
7182,4
7183,2
7184,5
7185,2
7186,1
7187,0
7188,2
7189,9
7190,9
7191,7
7192,6
7193,9
7194,9
7195,3
7196,1
7197,6
7198,8
7199,7
7200,7
7201,8
7202,2
7203,9
7204,5
7205,7
7206,5
7207,6
7208,6
7209,1
7210,6
7211,6
7212,0
7213,9
7214,8
7215,7
7216,6
7217,8
7218,4
7219,8
7220,7
7221,7
7222,6
7223,0
7224,5
7225,1
7226,8
7227,5
7228,2
7229,0
7230,8
7231,5
7232,9
7233,6
7234,9
7235,9
7236,9
7237,0
7238,7
7239,0
7240,9
7241,2
7242,8
7243,6
7244,2
7245,1
7246,1
7247,5
7248,7
7249,8
7250,5
7251,9
7252,2
7253,6
7254,7
7255,0
7256,2
7257,3
7258,0
7259,9
7260,5
7261,8
7262,0
7263,6
7264,5
7265,1
7266,6
7267,8
7268,1
7269,7
7270,2
7271,3
7272,7
7273,9
7274,4
7275,2
7276,4
7277,9
7278,0
7279,8
7280,7
7281,8
7282,8
7283,1
7284,6
7285,5
7286,0
7287,3
7288,8
7289,2
7290,4
7291,1
7292,5
7293,9
7294,5
7295,6
7296,3
7297,6
7298,5
7299,4
7300,4
7301,5
7302,3
7303,9
7304,1
7305,9
7306,7
7307,0
7308,4
7309,9
7310,9
7311,5
7312,2
7313,2
7314,2
7315,6
7316,6
7317,9
7318,3
7319,5
7320,5
7321,1
7322,9
7323,7
7324,1
7325,2
7326,8
7327,6
7328,9
7329,6
7330,5
7331,8
7332,2
7333,5
7334,6
7335,7
7336,5
7337,0
7338,2
7339,8
7340,7
7341,2
7342,6
7343,8
7344,4
7345,0
7346,0
7347,2
7348,6
7349,5
7350,6
7351,0
7352,7
7353,6
7354,6
7355,1
7356,5
7357,6
7358,5
7359,6
7360,5
7361,1
7362,3
7363,2
7364,2
7365,1
7366,1
7367,4
7368,2
7369,3
7370,6
7371,7
7372,1
7373,6
7374,5
7375,3
7376,5
7377,8
7378,2
7379,0
7380,5
7381,6
7382,6
7383,6
7384,6
7385,7
7386,7
7387,6
7388,3
7389,3
7390,9
7391,5
7392,6
7393,6
7394,0
7395,0
7396,2
7397,7
7398,0
7399,6
7400,3
7401,7
7402,1
7403,7
7404,5
7405,7
7406,1
7407,2
7408,0
7409,6
7410,7
7411,1
7412,5
7413,7
7414,0
7415,2
7416,1
7417,7
7418,1
7419,5
7420,2
7421,0
7422,6
7423,0
7424,9
7425,6
7426,6
7427,2
7428,1
7429,9
7430,0
7431,5
7432,5
7433,0
7434,2
7435,4
7436,6
7437,4
7438,6
7439,5
7440,8
7441,2
7442,2
7443,5
7444,9
7445,3
7446,1
7447,1
7448,5
7449,9
7450,1
7451,6
7452,4
7453,7
7454,5
7455,9
7456,5
7457,4
7458,7
7459,7
7460,3
7461,2
7462,5
7463,4
7464,6
7465,0
7466,1
7467,6
7468,1
7469,6
7470,6
7471,1
7472,6
7473,3
7474,6
7475,2
7476,1
7477,3
7478,2
7479,6
7480,6
7481,7
7482,0
7483,6
7484,4
7485,4
7486,2
7487,0
7488,6
7489,2
7490,1
7491,6
7492,0
7493,4
7494,5
7495,6
7496,6
7497,7
7498,6
7499,1
7500,2
7501,4
7502,2
7503,5
7504,3
7505,8
7506,8
7507,6
7508,6
7509,5
7510,9
7511,7
7512,2
7513,6
7514,4
7515,1
7516,4
7517,4
7518,1
7519,3
7520,8
7521,4
7522,8
7523,4
7524,5
7525,7
7526,0
7527,4
7528,5
7529,5
7530,1
7531,3
7532,6
7533,5
7534,6
7535,8
7536,2
7537,7
7538,1
7539,5
7540,2
7541,7
7542,8
7543,9
7544,5
7545,6
7546,5
7547,1
7548,6
7549,6
7550,3
7551,8
7552,1
7553,0
7554,1
7555,0
7556,4
7557,0
7558,8
7559,1
7560,8
7561,8
7562,1
7563,6
7564,0
7565,6
7566,8
7567,0
7568,6
7569,5
7570,8
7571,7
7572,8
7573,6
7574,5
7575,9
7576,4
7577,9
7578,6
7579,9
7580,1
7581,6
7582,1
7583,3
7584,9
7585,6
7586,0
7587,9
7588,7
7589,1
7590,5
7591,1
7592,5
7593,9
7594,7
7595,1
7596,9
7597,2
7598,1
7599,0
7600,6
7601,2
7602,4
7603,7
7604,5
7605,3
7606,6
7607,6
7608,7
7609,5
7610,8
7611,7
7612,2
7613,5
7614,1
7615,8
7616,6
7617,1
7618,5
7619,7
7620,4
7621,7
7622,5
7623,3
7624,7
7625,6
7626,7
7627,6
7628,1
7629,7
7630,2
7631,2
7632,8
7633,8
7634,7
7635,6
7636,4
7637,8
7638,1
7639,2
7640,2
7641,5
7642,6
7643,5
7644,5
7645,8
7646,0
7647,1
7648,4
7649,1
7650,0
7651,2
7652,1
7653,3
7654,2
7655,6
7656,3
7657,9
7658,4
7659,5
7660,2
7661,6
7662,1
7663,9
7664,7
7665,2
7666,2
7667,3
7668,9
7669,5
7670,6
7671,1
7672,6
7673,2
7674,0
7675,7
7676,2
7677,6
7678,6
7679,7
7680,7
7681,4
7682,6
7683,4
7684,7
7685,5
7686,2
7687,8
7688,2
7689,8
7690,2
7691,9
7692,4
7693,9
7694,2
7695,1
7696,1
7697,8
7698,2
7699,8
7700,1
7701,8
7702,9
7703,4
7704,2
7705,6
7706,1
7707,5
7708,1
7709,9
7710,7
7711,9
7712,6
7713,7
7714,8
7715,0
7716,1
7717,1
7718,6
7719,7
7720,1
7721,1
7722,1
7723,5
7724,6
7725,9
7726,6
7727,0
7728,6
7729,1
7730,4
7731,2
7732,3
7733,9
7734,6
7735,8
7736,6
7737,1
7738,0
7739,9
7740,8
7741,6
7742,8
7743,6
7744,5
7745,0
7746,9
7747,3
7748,0
7749,1
7750,1
7751,1
7752,1
7753,4
7754,1
7755,5
7756,6
7757,0
7758,0
7759,3
7760,6
7761,6
7762,2
7763,5
7764,1
7765,2
7766,2
7767,6
7768,8
7769,4
7770,6
7771,9
7772,6
7773,4
7774,4
7775,2
7776,0
7777,9
7778,3
7779,5
7780,8
7781,1
7782,7
7783,9
7784,2
7785,2
7786,6
7787,7
7788,2
7789,0
7790,8
7791,7
7792,7
7793,8
7794,9
7795,6
7796,4
7797,3
7798,6
7799,7
7800,5
7801,2
7802,6
7803,6
7804,5
7805,9
7806,1
7807,0
7808,6
7809,2
7810,1
7811,2
7812,2
7813,2
7814,5
7815,5
7816,8
7817,1
7818,6
7819,3
7820,6
7821,5
7822,9
7823,6
7824,8
7825,2
7826,7
7827,9
7828,8
7829,6
7830,4
7831,0
7832,1
7833,8
7834,1
7835,1
7836,6
7837,0
7838,9
7839,5
7840,4
7841,3
7842,9
7843,7
7844,2
7845,2
7846,0
7847,0
7848,0
7849,0
7850,6
7851,9
7852,7
7853,7
7854,8
7855,8
7856,8
7857,0
7858,9
7859,1
7860,6
7861,6
7862,7
7863,1
7864,6
7865,8
7866,8
7867,2
7868,9
7869,3
7870,2
7871,8
7872,2
7873,7
7874,1
7875,6
7876,6
7877,4
7878,3
7879,5
7880,2
7881,5
7882,1
7883,5
7884,7
7885,0
7886,6
7887,7
7888,6
7889,4
7890,5
7891,5
7892,1
7893,2
7894,7
7895,6
7896,3
7897,2
7898,8
7899,4
7900,2
7901,0
7902,8
7903,7
7904,6
7905,0
7906,6
7907,9
7908,0
7909,1
7910,7
7911,0
7912,8
7913,1
7914,9
7915,4
7916,6
7917,5
7918,6
7919,5
7920,1
7921,8
7922,0
7923,1
7924,5
7925,1
7926,6
7927,5
7928,5
7929,1
7930,6
7931,6
7932,8
7933,0
7934,2
7935,8
7936,6
7937,7
7938,3
7939,2
7940,2
7941,9
7942,6
7943,4
7944,7
7945,2
7946,6
7947,9
7948,0
7949,5
7950,7
7951,9
7952,3
7953,9
7954,8
7955,9
7956,3
7957,2
7958,0
7959,1
7960,5
7961,8
7962,6
7963,2
7964,4
7965,9
7966,8
7967,4
7968,0
7969,9
7970,8
7971,2
7972,6
7973,0
7974,6
7975,4
7976,5
7977,5
7978,5
7979,5
7980,6
7981,5
7982,1
7983,3
7984,8
7985,3
7986,5
7987,6
7988,8
7989,8
7990,6
7991,6
7992,7
7993,9
7994,2
7995,9
7996,9
7997,1
7998,4
7999,6
8000,1
8001,7
8002,0
8003,6
8004,4
8005,4
8006,1
8007,2
8008,7
8009,5
8010,2
8011,2
8012,5
8013,5
8014,0
8015,4
8016,9
8017,5
8018,2
8019,7
8020,0
8021,6
8022,4
8023,8
8024,6
8025,5
8026,6
8027,6
8028,6
8029,4
8030,9
8031,0
8032,6
8033,2
8034,0
8035,7
8036,7
8037,5
8038,1
8039,4
8040,6
8041,7
8042,5
8043,9
8044,2
8045,9
8046,5
8047,4
8048,8
8049,9
8050,2
8051,1
8052,3
8053,9
8054,9
8055,8
8056,6
8057,7
8058,7
8059,2
8060,8
8061,9
8062,6
8063,6
8064,8
8065,2
8066,0
8067,7
8068,4
8069,9
8070,7
8071,5
8072,5
8073,6
8074,4
8075,9
8076,3
8077,9
8078,7
8079,4
8080,3
8081,3
8082,4
8083,5
8084,6
8085,1
8086,0
8087,0
8088,7
8089,1
8090,0
8091,2
8092,9
8093,6
8094,9
8095,3
8096,6
8097,9
8098,1
8099,4
8100,4
8101,6
8102,2
8103,1
8104,9
8105,2
8106,6
8107,7
8108,6
8109,7
8110,0
8111,4
8112,5
8113,5
8114,5
8115,4
8116,5
8117,5
8118,6
8119,2
8120,4
8121,6
8122,6
8123,5
8124,5
8125,3
8126,7
8127,6
8128,2
8129,0
8130,0
8131,3
8132,5
8133,3
8134,8
8135,9
8136,5
8137,2
8138,3
8139,6
8140,7
8141,0
8142,6
8143,8
8144,4
8145,6
8146,5
8147,9
8148,6
8149,5
8150,5
8151,1
8152,6
8153,5
8154,8
8155,3
8156,6
8157,4
8158,1
8159,6
8160,6
8161,9
8162,3
8163,7
8164,5
8165,5
8166,8
8167,8
8168,4
8169,3
8170,0
8171,3
8172,5
8173,7
8174,0
8175,7
8176,9
8177,0
8178,9
8179,5
8180,0
8181,1
8182,8
8183,9
8184,9
8185,1
8186,7
8187,6
8188,7
8189,3
8190,6
8191,5
8192,0
8193,8
8194,4
8195,0
8196,4
8197,8
8198,5
8199,1
8200,9
8201,5
8202,1
8203,0
8204,2
8205,5
8206,8
8207,7
8208,1
8209,6
8210,9
8211,1
8212,7
8213,6
8214,8
8215,2
8216,0
8217,2
8218,1
8219,0
8220,6
8221,8
8222,8
8223,7
8224,5
8225,8
8226,7
8227,3
8228,1
8229,0
8230,8
8231,5
8232,3
8233,3
8234,9
8235,1
8236,8
8237,6
8238,3
8239,5
8240,0
8241,4
8242,4
8243,1
8244,5
8245,1
8246,0
8247,4
8248,6
8249,9
8250,5
8251,2
8252,6
8253,2
8254,1
8255,7
8256,5
8257,2
8258,3
8259,1
8260,8
8261,6
8262,2
8263,2
8264,8
8265,6
8266,8
8267,9
8268,9
8269,6
8270,1
8271,4
8272,7
8273,6
8274,1
8275,6
8276,8
8277,2
8278,1
8279,5
8280,0
8281,0
8282,7
8283,5
8284,9
8285,2
8286,7
8287,7
8288,5
8289,5
8290,4
8291,6
8292,5
8293,4
8294,1
8295,6
8296,0
8297,5
8298,1
8299,1
8300,3
8301,4
8302,7
8303,0
8304,5
8305,9
8306,6
8307,2
8308,2
8309,2
8310,6
8311,2
8312,1
8313,0
8314,4
8315,3
8316,3
8317,5
8318,6
8319,7
8320,7
8321,0
8322,7
8323,4
8324,6
8325,0
8326,5
8327,8
8328,5
8329,0
8330,5
8331,6
8332,7
8333,5
8334,2
8335,6
8336,5
8337,3
8338,4
8339,5
8340,1
8341,8
8342,6
8343,0
8344,4
8345,7
8346,9
8347,8
8348,1
8349,6
8350,1
8351,7
8352,8
8353,0
8354,5
8355,0
8356,5
8357,1
8358,1
8359,5
8360,4
8361,7
8362,7
8363,6
8364,6
8365,2
8366,6
8367,8
8368,7
8369,3
8370,9
8371,9
8372,7
8373,0
8374,2
8375,7
8376,2
8377,8
8378,8
8379,5
8380,6
8381,9
8382,7
8383,5
8384,0
8385,4
8386,1
8387,5
8388,2
8389,8
8390,2
8391,2
8392,0
8393,7
8394,2
8395,5
8396,6
8397,2
8398,1
8399,6
8400,3
8401,2
8402,7
8403,7
8404,5
8405,1
8406,1
8407,0
8408,6
8409,8
8410,2
8411,9
8412,9
8413,7
8414,9
8415,6
8416,6
8417,2
8418,1
8419,9
8420,1
8421,2
8422,5
8423,7
8424,0
8425,9
8426,1
8427,6
8428,0
8429,3
8430,8
8431,2
8432,4
8433,5
8434,3
8435,7
8436,1
8437,3
8438,6
8439,0
8440,6
8441,7
8442,8
8443,6
8444,9
8445,8
8446,9
8447,2
8448,9
8449,1
8450,9
8451,9
8452,5
8453,9
8454,7
8455,6
8456,1
8457,7
8458,2
8459,1
8460,5
8461,9
8462,2
8463,5
8464,8
8465,4
8466,7
8467,4
8468,0
8469,8
8470,8
8471,4
8472,7
8473,6
8474,9
8475,6
8476,2
8477,0
8478,2
8479,2
8480,1
8481,8
8482,0
8483,3
8484,3
8485,6
8486,6
8487,8
8488,8
8489,3
8490,8
8491,8
8492,3
8493,8
8494,8
8495,4
8496,9
8497,8
8498,7
8499,0
8500,6
8501,8
8502,0
8503,2
8504,6
8505,5
8506,8
8507,0
8508,7
8509,7
8510,5
8511,4
8512,2
8513,9
8514,7
8515,9
8516,4
8517,9
8518,0
8519,9
8520,5
8521,2
8522,6
8523,3
8524,1
8525,3
8526,4
8527,7
8528,1
8529,0
8530,2
8531,4
8532,8
8533,5
8534,9
8535,6
8536,1
8537,0
8538,2
8539,9
8540,3
8541,7
8542,2
8543,5
8544,2
8545,8
8546,3
8547,8
8548,5
8549,0
8550,4
8551,9
8552,7
8553,4
8554,9
8555,5
8556,7
8557,2
8558,7
8559,3
8560,5
8561,2
8562,3
8563,6
8564,5
8565,7
8566,4
8567,6
8568,9
8569,5
8570,9
8571,1
8572,6
8573,7
8574,7
8575,6
8576,8
8577,4
8578,2
8579,5
8580,6
8581,0
8582,3
8583,1
8584,5
8585,2
8586,8
8587,0
8588,7
8589,8
8590,2
8591,0
8592,1
8593,4
8594,4
8595,0
